m,order,mean,std,sem,count,minimum,maximum
14233,1.0,1.3637236527602556,0.0022513289374422314,0.00015919299583469065,200,1.3579703362382516,1.3701765496496727
14233,2.0,0.3988613913539214,0.0005756185592930349,4.070237866529358e-05,200,0.397302187115921,0.4003065782895602
14233,inf,0.19968439330143112,0.00028779162905080745,2.0349941247054935e-05,200,0.19890471352896139,0.20040919691618617
14398,1.0,1.2732719125252268,0.002132076183056107,0.0001507605527045304,200,1.2677017812510334,1.2773814119867397
14398,2.0,0.366266817163474,0.0005386507046017514,3.8088356591481026e-05,200,0.3646980589966345,0.36730041358276905
14398,inf,0.1833456986346946,0.00026917786857995053,1.9033749621822432e-05,200,0.18255977221815378,0.1838615469401593
14564,1.0,1.1813446507165395,0.0019380212717030809,0.0001370387983305025,200,1.1754326365583858,1.1866080008090083
14564,2.0,0.33388547432519144,0.00046267980224173893,3.271640256831844e-05,200,0.33246991057324743,0.33498046755560634
14564,inf,0.16711747701343918,0.00023113208195255972,1.634350624984198e-05,200,0.16641058978061224,0.16766462284601974
14729,1.0,1.0882481220601665,0.002059351230173348,0.0001456181219700433,200,1.0821738103711303,1.0931017890957029
14729,2.0,0.3019587154739297,0.00044856139269360186,3.171808025521277e-05,200,0.30084434087282913,0.30312567247662997
14729,inf,0.15112094901269493,0.00022395428431553734,1.583595931152965e-05,200,0.15056459658790433,0.15170475835384545
14895,1.0,0.99296281394901,0.0018648472364311325,0.00013186461267574465,200,0.9877216906814001,0.9979801547805748
14895,2.0,0.27022814415928037,0.00039005922985771603,2.7581352649679324e-05,200,0.26898000690561386,0.27116757024540056
14895,inf,0.1352267762942008,0.00019472486894272663,1.3769127529506373e-05,200,0.1346026514475488,0.1356970486852177
15060,1.0,0.8966639587025628,0.001747150800352561,0.00012354221786847996,200,0.8918263903711635,0.9011283073412092
15060,2.0,0.23905043938985776,0.00036122619779673984,2.5542549400430786e-05,200,0.23809224966627088,0.24015370288725507
15060,inf,0.11961286974588389,0.0001803306437283067,1.2751302103602102e-05,200,0.11913520301055498,0.12016429285865997
15226,1.0,0.7977375634355408,0.0015706194459283057,0.00011105956608793629,200,0.7926210673619243,0.8019057452790789
15226,2.0,0.2079838540441905,0.00030489111904235714,2.1559057779840565e-05,200,0.206989509721226,0.20870134224647327
15226,inf,0.10405795933449902,0.00015216865849339162,1.0759949030473714e-05,200,0.10356157878991931,0.104415815492928
15391,1.0,0.6974500871317477,0.0013924729929733566,9.846270959505881e-05,200,0.6941008523183927,0.701127038666731
15391,2.0,0.17747444923440311,0.00024809620442324857,1.75430508534323e-05,200,0.17676171709195454,0.17803394887686708
15391,inf,0.08878511829462911,0.0001237971720135182,8.75378198224762e-06,200,0.08842909226686152,0.08906351327479144
15557,1.0,0.5933896446124077,0.0013115616736930494,9.274141534127331e-05,200,0.5901288436917992,0.596759437257133
15557,2.0,0.1470059982448097,0.0002049348258750589,1.4491080507753849e-05,200,0.14645805788593233,0.14745055089558493
15557,inf,0.07353599726726047,0.00010222750170808023,7.228575968154289e-06,200,0.07326243815088838,0.07375779198435739
15722,1.0,0.4873131877865792,0.0011960518672863203,8.457363860089896e-05,200,0.4840585941624009,0.48994920721431634
15722,2.0,0.1170899121965007,0.0001616078509123759,1.1427400727312558e-05,200,0.11663643714913874,0.11745966041685406
15722,inf,0.05856600935386819,8.0582851877507e-05,5.69806810099363e-06,200,0.05833980386146124,0.05875053613969729
15888,1.0,0.37669383529998174,0.0011130752284373518,7.870630419988169e-05,200,0.3741346539956347,0.37966344234202204
15888,2.0,0.08728622198421514,0.0001240905590584539,8.774527579146251e-06,200,0.08698401041634994,0.08760550336429758
15888,inf,0.04365502725246824,6.185881898497117e-05,4.374079038046426e-06,200,0.0435041646201848,0.043814162148418205
16053,1.0,0.26162214907689296,0.0008412390368533658,5.948458275578549e-05,200,0.25928015160583484,0.2638538493386607
16053,2.0,0.057956363181574364,7.017606884766391e-05,4.962197415919718e-06,200,0.057743247791819934,0.0581516963127096
16053,inf,0.02898368347239157,3.497561305264973e-05,2.4731493165685347e-06,200,0.028877439491411847,0.029081026181033132
16219,1.0,0.13815872132081014,0.0007671173002386824,5.4243384496428906e-05,200,0.13579329033582876,0.14018854356173233
16219,2.0,0.028748717439301238,4.093342444160109e-05,2.89443019998433e-06,200,0.02861972321094573,0.02885841599143791
16219,inf,0.014375915462969084,2.03957998948112e-05,1.442200841334487e-06,200,0.014311641146685684,0.014430569993835934
16384,1.0,0.0,0.0,0.0,200,-0.0,-0.0
16384,2.0,0.0,0.0,0.0,200,-0.0,-0.0
16384,inf,0.0,0.0,0.0,200,-0.0,-0.0
