n,M,family,sample,entropy
10,107,random_subsets_natural_partition,533,4.064192247888489
10,107,random_subsets_natural_partition,534,4.116899715727389
10,107,random_subsets_natural_partition,535,4.080649442562139
10,107,random_subsets_natural_partition,536,4.119280205164679
10,107,random_subsets_natural_partition,537,4.060749652863999
10,107,random_subsets_natural_partition,538,4.073850366967568
10,107,random_subsets_natural_partition,539,4.129363209438481
10,107,random_subsets_natural_partition,540,4.086385493534617
10,107,random_subsets_natural_partition,541,4.185244371777973
10,107,random_subsets_natural_partition,542,3.9887326823144544
10,107,random_subsets_natural_partition,543,4.137560676991221
10,107,random_subsets_natural_partition,544,4.080053786056422
10,107,random_subsets_natural_partition,545,4.121198835915484
10,107,random_subsets_natural_partition,546,4.192667918265215
10,107,random_subsets_natural_partition,547,4.023270161112696
10,107,random_subsets_natural_partition,548,4.005171527976531
10,107,random_subsets_natural_partition,549,4.0888797349618695
10,107,random_subsets_natural_partition,550,4.130717365026124
10,107,random_subsets_natural_partition,551,4.130896027199294
10,107,random_subsets_natural_partition,552,4.134676464815827
10,107,random_subsets_natural_partition,553,4.099141653991903
10,107,random_subsets_natural_partition,554,3.947448803812963
10,107,random_subsets_natural_partition,555,4.010251246781853
10,107,random_subsets_natural_partition,556,4.132494564363169
10,107,random_subsets_natural_partition,557,4.23197910787521
10,107,random_subsets_natural_partition,558,4.110038114434762
10,107,random_subsets_natural_partition,559,4.1509411049453275
10,107,random_subsets_natural_partition,560,4.124860569139065
10,107,random_subsets_natural_partition,561,4.026850620945519
10,107,random_subsets_natural_partition,562,4.06405779731695
10,107,random_subsets_natural_partition,563,4.151604648746064
10,107,random_subsets_natural_partition,564,4.013486258065896
10,107,random_subsets_natural_partition,565,4.129797232798318
10,107,random_subsets_natural_partition,566,4.085455713860864
10,107,random_subsets_natural_partition,567,4.193706783768881
10,107,random_subsets_natural_partition,568,4.165378159131989
10,107,random_subsets_natural_partition,569,4.0216693872046365
10,107,random_subsets_natural_partition,570,3.9718726940636877
10,107,random_subsets_natural_partition,571,3.9897325583574896
10,107,random_subsets_natural_partition,572,4.048750729724125
10,107,random_subsets_natural_partition,573,4.004457638806267
10,107,random_subsets_natural_partition,574,4.089417380719422
10,107,random_subsets_natural_partition,575,4.155541695107779
10,107,random_subsets_natural_partition,576,4.040078032194163
10,107,random_subsets_natural_partition,577,4.054093941196026
10,107,random_subsets_natural_partition,578,4.117445520274967
10,107,random_subsets_natural_partition,579,4.123718937088931
10,107,random_subsets_natural_partition,580,3.9387688153129434
10,107,random_subsets_natural_partition,581,4.125878866639261
10,107,random_subsets_natural_partition,582,4.059319966237349
10,107,random_subsets_natural_partition,583,4.070413019748336
10,107,random_subsets_natural_partition,584,4.144844054793718
10,107,random_subsets_natural_partition,585,4.113762188156469
10,107,random_subsets_natural_partition,586,4.080523342964124
10,107,random_subsets_natural_partition,587,4.015649369603651
10,107,random_subsets_natural_partition,588,4.190462911519425
10,107,random_subsets_natural_partition,589,4.089184226430806
10,107,random_subsets_natural_partition,590,3.9571749034824837
10,107,random_subsets_natural_partition,591,4.109174556683433
10,107,random_subsets_natural_partition,592,4.040421404884365
10,107,random_subsets_natural_partition,593,4.104012323605309
10,107,random_subsets_natural_partition,594,4.0912554820705616
10,107,random_subsets_natural_partition,595,4.071399954467684
10,107,random_subsets_natural_partition,596,4.028879458304523
10,107,random_subsets_natural_partition,597,4.059893022538938
10,107,random_subsets_natural_partition,598,4.15766931665702
10,107,random_subsets_natural_partition,599,4.077784136593764
10,107,random_subsets_natural_partition,600,4.144949767218599
10,107,random_subsets_natural_partition,601,4.121809993669363
10,107,random_subsets_natural_partition,602,4.012886662856908
10,107,random_subsets_natural_partition,603,4.03535903175987
10,107,random_subsets_natural_partition,604,4.15986978474729
10,107,random_subsets_natural_partition,605,4.054720318842723
10,107,random_subsets_natural_partition,606,4.101505724566971
10,107,random_subsets_natural_partition,607,4.014834925688767
10,107,random_subsets_natural_partition,608,4.079947789318481
10,107,random_subsets_natural_partition,609,4.049056996929646
10,107,random_subsets_natural_partition,610,4.091958561597758
10,107,random_subsets_natural_partition,611,4.07989079255228
10,107,random_subsets_natural_partition,612,4.056438325476761
10,107,random_subsets_natural_partition,613,4.135791318515469
10,107,random_subsets_natural_partition,614,3.9780621213787453
10,107,random_subsets_natural_partition,615,4.127730447254081
10,107,random_subsets_natural_partition,616,4.105784298476305
10,107,random_subsets_natural_partition,617,4.161187282655594
10,107,random_subsets_natural_partition,618,4.097029666631417
10,107,random_subsets_natural_partition,619,4.119147601320248
10,107,random_subsets_natural_partition,620,4.106215500975145
10,107,random_subsets_natural_partition,621,4.115067071864114
10,107,random_subsets_natural_partition,622,4.1961474637932135
10,107,random_subsets_natural_partition,623,4.091437662026895
10,107,random_subsets_natural_partition,624,4.1298266994701605
10,107,random_subsets_natural_partition,625,4.080225042417564
10,107,random_subsets_natural_partition,626,4.015277556247017
10,107,random_subsets_natural_partition,627,3.937381176262022
10,107,random_subsets_natural_partition,628,4.173575045710222
10,107,random_subsets_natural_partition,629,4.128621651438472
10,107,random_subsets_natural_partition,630,4.087628522742171
10,107,random_subsets_natural_partition,631,4.0301856821435535
10,107,random_subsets_natural_partition,632,4.107323264069718
10,107,random_subsets_natural_partition,633,4.061136695400121
10,107,random_subsets_natural_partition,634,4.142782048133014
10,107,random_subsets_natural_partition,635,4.0226707731201765
10,107,random_subsets_natural_partition,636,4.013546903691137
10,107,random_subsets_natural_partition,637,4.02954859096208
10,107,random_subsets_natural_partition,638,3.980663265432868
10,107,random_subsets_natural_partition,639,4.021993594422012
10,107,random_subsets_natural_partition,640,4.002004440277535
10,107,random_subsets_natural_partition,641,4.1434452091228975
10,107,random_subsets_natural_partition,642,3.9771267234453176
10,107,random_subsets_natural_partition,643,4.049878696772069
10,107,random_subsets_natural_partition,644,4.1386686931698256
10,107,random_subsets_natural_partition,645,3.9930875786704942
10,107,random_subsets_natural_partition,646,4.197501894262354
10,107,random_subsets_natural_partition,647,3.9990269837436805
10,107,random_subsets_natural_partition,648,4.108459356790479
10,107,random_subsets_natural_partition,649,4.046532286372788
10,107,random_subsets_natural_partition,650,4.006574692656168
10,107,random_subsets_natural_partition,651,4.111846007072889
10,107,random_subsets_natural_partition,652,4.049277204426097
10,107,random_subsets_natural_partition,653,4.114837256184296
10,107,random_subsets_natural_partition,654,4.057387089847855
10,107,random_subsets_natural_partition,655,4.04600281833173
10,107,random_subsets_natural_partition,656,4.027670993876766
10,107,random_subsets_natural_partition,657,4.088653671967253
10,107,random_subsets_natural_partition,658,4.096127228944124
10,107,random_subsets_natural_partition,659,4.013598144113679
10,107,random_subsets_natural_partition,660,4.012024264052438
10,107,random_subsets_natural_partition,661,4.214572117792804
10,107,random_subsets_natural_partition,662,4.078607263843806
10,107,random_subsets_natural_partition,663,4.0548315812521345
10,107,random_subsets_natural_partition,664,4.039480119231522
10,107,random_subsets_natural_partition,665,4.101739683271788
10,107,random_subsets_natural_partition,666,3.978505529139568
10,107,random_subsets_natural_partition,667,4.077644782673133
10,107,random_subsets_natural_partition,668,4.020981870935885
10,107,random_subsets_natural_partition,669,4.076114184036184
10,107,random_subsets_natural_partition,670,4.1304716352140955
10,107,random_subsets_natural_partition,671,4.131020958917087
10,107,random_subsets_natural_partition,672,4.105690496749685
10,107,random_subsets_natural_partition,673,3.911647682089823
10,107,random_subsets_natural_partition,674,4.0291093259960284
10,107,random_subsets_natural_partition,675,3.960790354932182
10,107,random_subsets_natural_partition,676,4.1301682855052775
10,107,random_subsets_natural_partition,677,4.12178758564162
10,107,random_subsets_natural_partition,678,3.970871349919642
10,107,random_subsets_natural_partition,679,4.125613449035838
10,107,random_subsets_natural_partition,680,4.1892152757522645
10,107,random_subsets_natural_partition,681,4.149960250092146
10,107,random_subsets_natural_partition,682,4.078371928460116
10,107,random_subsets_natural_partition,683,4.0733518484685955
10,107,random_subsets_natural_partition,684,4.056536160438691
10,107,random_subsets_natural_partition,685,4.072887731764191
10,107,random_subsets_natural_partition,686,4.011814068654792
10,107,random_subsets_natural_partition,687,4.045037671143441
10,107,random_subsets_natural_partition,688,4.217839714101262
10,107,random_subsets_natural_partition,689,3.974154669417298
10,107,random_subsets_natural_partition,690,4.028990865680306
10,107,random_subsets_natural_partition,691,4.077863395451259
10,107,random_subsets_natural_partition,692,4.108070574604086
10,107,random_subsets_natural_partition,693,4.0076664935592055
10,107,random_subsets_natural_partition,694,3.901900337309961
10,107,random_subsets_natural_partition,695,4.1429916779596025
10,107,random_subsets_natural_partition,696,4.105742509039713
10,107,random_subsets_natural_partition,697,4.0496537727192
10,107,random_subsets_natural_partition,698,4.065687019805436
10,107,random_subsets_natural_partition,699,4.126027903605659
10,107,random_subsets_natural_partition,700,4.060982406992498
10,107,random_subsets_natural_partition,701,4.006653200423833
10,107,random_subsets_natural_partition,702,4.079281123367944
10,107,random_subsets_natural_partition,703,4.105021069413084
10,107,random_subsets_natural_partition,704,4.093665532771527
10,107,random_subsets_natural_partition,705,4.129823258366855
10,107,random_subsets_natural_partition,706,4.099095862136895
10,107,random_subsets_natural_partition,707,4.098634197468606
10,107,random_subsets_natural_partition,708,4.084136523796709
10,107,random_subsets_natural_partition,709,4.061665132818871
10,107,random_subsets_natural_partition,710,4.044336911778625
10,107,random_subsets_natural_partition,711,4.150826480388628
10,107,random_subsets_natural_partition,712,4.096212487310819
10,107,random_subsets_natural_partition,713,4.076414065091803
10,107,random_subsets_natural_partition,714,4.114537430103179
