m,sample,entropy_multiple_states,entropy_multiple_partitions
2007,99,5.973034472024903,5.979821658105225
2341,0,5.8919520422931235,5.906719727854496
2341,1,5.896123021702337,5.918877986256967
2341,2,5.893599258142875,5.9108253261987675
2341,3,5.879800808780747,5.889643526825412
2341,4,5.89827723586226,5.897576727006972
2341,5,5.8966263105888315,5.903917942100264
2341,6,5.886710840268301,5.898329557832352
2341,7,5.901098318075317,5.891166155704622
2341,8,5.88998343513233,5.888626587285191
2341,9,5.899629591680086,5.898527191904682
2341,10,5.881528635247748,5.912145880442772
2341,11,5.899960566807413,5.912945649861221
2341,12,5.908327123982378,5.897129469229837
2341,13,5.9050533565946,5.898975066414699
2341,14,5.902651433772472,5.911455416880416
2341,15,5.902507649217436,5.909701568616806
2341,16,5.904757588329253,5.900979797757283
2341,17,5.900610031777352,5.899939955364207
2341,18,5.888428202337617,5.913351171427968
2341,19,5.912231911474148,5.891019906557362
2341,20,5.918466027231178,5.8922935087901305
2341,21,5.901101232233093,5.8913055305421915
2341,22,5.9016998108623975,5.894752035161007
2341,23,5.908334969352791,5.896909243299165
2341,24,5.901314602457652,5.911075917970657
2341,25,5.915848774359721,5.898431983094213
2341,26,5.895646153887096,5.900849073843878
2341,27,5.919196092538862,5.897557076984259
2341,28,5.8996762397719795,5.907406584315338
2341,29,5.8874759631213065,5.899655502594214
2341,30,5.900309735050489,5.8935865972464
2341,31,5.890770343206949,5.897419429920448
2341,32,5.9130746354089725,5.895945177464396
2341,33,5.883815319930754,5.9074607324543855
2341,34,5.909071296730013,5.906866611749676
2341,35,5.894116892520273,5.890787651734116
2341,36,5.911452635514896,5.907531362126585
2341,37,5.9009512056325155,5.913351171427968
2341,38,5.893440580632234,5.889546064885463
2341,39,5.914947257776193,5.8922935087901305
2341,40,5.897701951423445,5.90830010117669
2341,41,5.901143011047499,5.892611546622092
2341,42,5.911367757597137,5.895944050056155
2341,43,5.902585957501872,5.898468381578823
2341,44,5.904313591572027,5.89255197557696
2341,45,5.8871491836386225,5.892784981388152
2341,46,5.8748698670342785,5.909684689028107
2341,47,5.897658460880582,5.9024821532034935
2341,48,5.895961323200889,5.8875701463625445
2341,49,5.909015411710598,5.887079663568241
2341,50,5.895571322944545,5.902732721170629
2341,51,5.894479378098072,5.878327508750676
2341,52,5.89219256554282,5.9060030497719715
2341,53,5.918507395435887,5.905822138100191
2341,54,5.904831555129712,5.889259128922324
2341,55,5.903797182320409,5.904672964682411
2341,56,5.8992406953923355,5.898313031606919
2341,57,5.910244099617852,5.899615300280333
2341,58,5.885894113622069,5.9192335481129845
2341,59,5.893808747548502,5.882846212620036
2341,60,5.899882978351731,5.904259780402041
2341,61,5.907957142118966,5.883285100961602
2341,62,5.904782601615853,5.923172548756289
2341,63,5.912555922297773,5.902028283666884
2341,64,5.896171519605339,5.898737170932686
2341,65,5.9182134038372,5.906494572468981
2341,66,5.888835953163301,5.878768191643513
2341,67,5.894953733193592,5.895613993101253
2341,68,5.883722368798057,5.9024727769101535
2341,69,5.907980043936924,5.900066957578628
2341,70,5.916279788585664,5.902135029657886
2341,71,5.904891817271199,5.9039417283477285
2341,72,5.9080172962371424,5.886171076610479
2341,73,5.915694747075925,5.901157739617862
2341,74,5.89774451292636,5.882508237226479
2341,75,5.893183891955994,5.9195384439807786
2341,76,5.916982093979671,5.891553774955675
2341,77,5.892786250934766,5.898400556256728
2341,78,5.894452598766144,5.906125004300204
2341,79,5.904144959784249,5.916068943346542
2341,80,5.886593124266624,5.883242938368603
2341,81,5.908801415989757,5.900732945675997
2341,82,5.89053520705493,5.91084067878155
2341,83,5.9154450809784445,5.884939905394247
2341,84,5.888373132164695,5.915361172760311
2341,85,5.887608876979936,5.904924137760141
2341,86,5.903784040442325,5.8946100888815
2341,87,5.897803780909189,5.8961400715901595
2341,88,5.897860527172905,5.895988207049993
2341,89,5.917433639317754,5.8965554535036135
2341,90,5.899419081301332,5.903901185278542
2341,91,5.895147026508175,5.891245144077295
2341,92,5.916600524090077,5.908523415293706
2341,93,5.894787071565681,5.900002932988561
2341,94,5.895304222032832,5.898527191904682
2341,95,5.901989615898263,5.888098434329305
2341,96,5.908503762408755,5.917119107900581
2341,97,5.900767374961586,5.898609615480866
2341,98,5.886244247815697,5.90693939691133
2341,99,5.9016411182120745,5.89643112410317
2676,0,5.831071388349628,5.816225829205089
2676,1,5.834335275404943,5.811952448437334
2676,2,5.835053697534289,5.836771100863317
2676,3,5.817808649591158,5.8249496356408
2676,4,5.8353288925109,5.836680853337725
2676,5,5.826615593801496,5.819569124036652
2676,6,5.822048975237028,5.826368459351223
2676,7,5.812171503382826,5.827289353777809
2676,8,5.827625250713938,5.822270755259256
2676,9,5.827753948148214,5.815841865396414
2676,10,5.80872644764715,5.818400577804686
2676,11,5.818403018765437,5.831008134687568
2676,12,5.820144197291311,5.826453781764573
2676,13,5.81935309118924,5.832319263501613
2676,14,5.831197544714068,5.817723664544952
2676,15,5.822738065579462,5.817528607406064
2676,16,5.81956440887205,5.844902072609572
2676,17,5.820679174630003,5.831512824882016
2676,18,5.817640600717269,5.8208360017310445
2676,19,5.812423181909463,5.817948832111122
2676,20,5.824348713783252,5.83180880306507
2676,21,5.821976457627531,5.811652894576094
2676,22,5.8218744207720325,5.8301444548324275
2676,23,5.823014716730555,5.811964203731057
2676,24,5.838037046408733,5.806807914870778
2676,25,5.83457344124507,5.813673660426384
2676,26,5.800785961883866,5.832112011941171
2676,27,5.821309942879915,5.826999268896479
2676,28,5.823491195895024,5.803464293061113
2676,29,5.81335141946474,5.833520231644633
2676,30,5.810544457074359,5.829453918597479
2676,31,5.823453013738917,5.827112967522645
2676,32,5.8305791286335475,5.817948832111122
2676,33,5.8199013199237974,5.816668915441229
2676,34,5.819197409355176,5.832611794344669
2676,35,5.832865334178952,5.8068088821428505
2676,36,5.84950969956727,5.818757407753756
2676,37,5.818981744013799,5.818152242638661
2676,38,5.822469872908405,5.824594675596171
2676,39,5.814879646855058,5.825425640571903
2676,40,5.810331767024179,5.82718017281399
2676,41,5.8253306991618725,5.8253417940757135
2676,42,5.8145991937573,5.813741951730885
2676,43,5.810691309990752,5.8245559451923805
2676,44,5.8082754818127125,5.810773369316092
2676,45,5.831526947424444,5.827580541147201
2676,46,5.827118904134915,5.827894479485157
2676,47,5.829993840156365,5.8252177401946446
2676,48,5.813182985513343,5.818613183948497
2676,49,5.815587092596004,5.818518466704918
2676,50,5.834297920143992,5.820218604651313
2676,51,5.81675468249156,5.8162781433226325
2676,52,5.82567097605776,5.814251837446284
2676,53,5.8311092023175055,5.830116558715173
2676,54,5.8123143520102,5.823075784746448
2676,55,5.8357203252273955,5.841022649198064
2676,56,5.828170348551591,5.83016368895163
2676,57,5.825316011027655,5.81972065418681
2676,58,5.8254130944961195,5.822070467824499
2676,59,5.818416302451751,5.81078718261049
2676,60,5.833041793493086,5.8209497990728325
2676,61,5.834599983917499,5.827894479485157
2676,62,5.817537112888184,5.824912174565291
2676,63,5.820096818500207,5.828193265703045
2676,64,5.820646085624771,5.808961336849044
2676,65,5.825290256637795,5.818428176527645
2676,66,5.813422052554687,5.816179591643973
2676,67,5.8177686745586135,5.824143403771093
2676,68,5.823484072017855,5.821278255777664
2676,69,5.826175978719251,5.816459556740699
2676,70,5.819946196801273,5.815248409384601
2676,71,5.817348702647304,5.81851553466562
2676,72,5.821156518249204,5.830369197010052
2676,73,5.831433955910402,5.8330774147711555
2676,74,5.824575042424444,5.821978428942505
2676,75,5.8166483877970645,5.827813696420908
2676,76,5.8154280047884805,5.817405143017745
2676,77,5.824754500036447,5.822189965382861
2676,78,5.844734753905216,5.816723270536702
2676,79,5.832535578344172,5.816203563751321
2676,80,5.820357527909283,5.823286234497746
2676,81,5.81434840916841,5.801860205183099
2676,82,5.814469013986657,5.8145509952771395
2676,83,5.815482012765243,5.831449185493065
2676,84,5.826316951201997,5.824400674385618
2676,85,5.828109319776206,5.824756331162675
2676,86,5.827184754667397,5.832879405125565
2676,87,5.825975468373423,5.8123141287689295
2676,88,5.835543233574096,5.818699894598437
2676,89,5.798778297142966,5.813227996789591
2676,90,5.837602103387904,5.816933739112467
2676,91,5.818873022197252,5.82861432936464
2676,92,5.821372118341175,5.824359965603982
2676,93,5.826983486881669,5.8110800189578375
2676,94,5.824522492716642,5.830358749696435
2676,95,5.820526139587396,5.814958962325286
2676,96,5.826548152487252,5.835597217241214
2676,97,5.806169342829586,5.819115067232632
2676,98,5.833840931710171,5.832923516142675
2676,99,5.810799621621655,5.814993791624601
3010,0,5.749620367471593,5.746940285442198
3010,1,5.747945157029051,5.745999831431975
3010,2,5.753011696015102,5.734271994486189
3010,3,5.7401249214736065,5.744620621184795
3010,4,5.747285218335067,5.751113783190624
3010,5,5.733114484017544,5.744764217472969
3010,6,5.7533081120777,5.746828837003907
3010,7,5.743088580598001,5.746276352412728
3010,8,5.743793086032812,5.747051446488289
3010,9,5.748989522162408,5.735066946265534
3010,10,5.744447339325298,5.748615053948447
3010,11,5.7556421345853614,5.746918559061855
3010,12,5.730717292573525,5.746536290308384
3010,13,5.736815505060584,5.734958509221209
3010,14,5.744017363911302,5.735253655159737
3010,15,5.746258468046258,5.743801862332717
3010,16,5.74173761748789,5.7478956501133345
3010,17,5.746132971083722,5.738242322824377
3010,18,5.749665076410037,5.746141689059502
3010,19,5.7482793512863095,5.7384531421313385
3010,20,5.760914964249149,5.7387053702802655
3010,21,5.733911623803656,5.740947584236199
3010,22,5.743176385866688,5.754878337098002
3010,23,5.750123265790843,5.734530303652857
3010,24,5.746811067112972,5.739338398801833
3010,25,5.74827110153782,5.740413275257451
3010,26,5.745214358944301,5.7454173825137165
3010,27,5.728374559734835,5.744541630951844
3010,28,5.747886902629741,5.736316952728425
3010,29,5.748159238273001,5.75385888164433
3010,30,5.745684115436241,5.738609363982583
3010,31,5.752701784662148,5.729795525059366
3010,32,5.750843224123748,5.7334801685984695
3010,33,5.73617852381421,5.739921913855438
3010,34,5.737296440046842,5.750635192977558
3010,35,5.7447833840644655,5.746611676367419
3010,36,5.741601659824816,5.756049131282782
3010,37,5.7434325012867,5.747108287408503
3010,38,5.735740564102143,5.741286801759413
3010,39,5.73846176283718,5.732731310851519
3010,40,5.747701897966312,5.749589434720639
3010,41,5.744058255730173,5.735413835478553
3010,42,5.7401525923750105,5.753404450022724
3010,43,5.75459939931242,5.7298508252017575
3010,44,5.743315125466304,5.752518991230159
3010,45,5.747635903640461,5.7431278077089045
3010,46,5.748480847672353,5.734624379662616
3010,47,5.743930575199431,5.732384746852741
3010,48,5.754433581456657,5.739077305424673
3010,49,5.758241361291341,5.73691966337593
3010,50,5.758381796178803,5.736886043450955
3010,51,5.749959153512779,5.731821098128338
3010,52,5.7270850192038845,5.75576593943263
3010,53,5.742030248844646,5.7307081078329665
3010,54,5.73512196159779,5.7390063766396775
3010,55,5.733779671071057,5.7402795163244855
3010,56,5.75683135108968,5.750457862113477
3010,57,5.731905984905211,5.744205231411523
3010,58,5.756394011146773,5.742875883852013
3010,59,5.730606821826253,5.734799404821936
3010,60,5.733577525896972,5.736264793049698
3010,61,5.748134437934293,5.741551642957845
3010,62,5.741428082716332,5.746603964886311
3010,63,5.739541567454571,5.727254711389044
3010,64,5.752096989575262,5.747857576556223
3010,65,5.734951077953553,5.74019238666971
3010,66,5.749441201746256,5.7253940681582725
3010,67,5.744798338072454,5.75131850031013
3010,68,5.744859055695159,5.74907490110227
3010,69,5.733565582886007,5.7334801685984695
3010,70,5.742333862071242,5.735703031905644
3010,71,5.732972369497629,5.739933795260505
3010,72,5.755382697344487,5.756352167325977
3010,73,5.72948635676304,5.740857377765554
3010,74,5.7392711572333575,5.737341565500941
3010,75,5.738761895634682,5.746585465517379
3010,76,5.744495289698358,5.73700163802243
3010,77,5.749302567505801,5.726727305388386
3010,78,5.745862640187227,5.740701067603961
3010,79,5.745517562431128,5.749905398420765
3010,80,5.736195247492684,5.753596963430641
3010,81,5.729427166490802,5.738586932369353
3010,82,5.746695959080827,5.7326411324831295
3010,83,5.753470785801812,5.740448690714862
3010,84,5.747525099828765,5.739459431770566
3010,85,5.752739550958272,5.7336653432778935
3010,86,5.756280947882905,5.747676151551471
3010,87,5.745815640569386,5.741475159720047
3010,88,5.73671781008501,5.740564640762424
3010,89,5.741870584240866,5.747444121096699
3010,90,5.730796174520292,5.71590911300784
3010,91,5.747349283519816,5.731019875675352
3010,92,5.7402268247502235,5.740806708305891
3010,93,5.748560376565968,5.724663890043768
3010,94,5.736551639687615,5.748552096796181
3010,95,5.757350575922553,5.752978976750727
3010,96,5.738978773471522,5.7530422662574505
3010,97,5.7416129521224075,5.731929495470326
3010,98,5.739402459721083,5.742244377541826
3010,99,5.75036099987139,5.721545709521434
3344,0,5.657974770930248,5.659962630431538
3344,1,5.645872731147564,5.659951209285475
3344,2,5.650166047975653,5.675312576506621
3344,3,5.652023415097698,5.658094138159791
3344,4,5.655156817381958,5.670613317827299
3344,5,5.673994472867271,5.6639395670033865
3344,6,5.672214276071359,5.6720793146850585
3344,7,5.659716788804327,5.663367887711825
3344,8,5.653109773572627,5.663205506072098
3344,9,5.663114855399355,5.652868025744964
3344,10,5.667705716297605,5.6513711468472785
3344,11,5.6505534688478285,5.638304642605487
3344,12,5.652463053460973,5.652672172308219
3344,13,5.6644003446662685,5.665721609325691
3344,14,5.656068150520422,5.660067837695052
3344,15,5.666665256412804,5.670340659748737
3344,16,5.664971296719817,5.667695219449814
3344,17,5.652596497319009,5.6638804492908505
3344,18,5.664493670824523,5.670711974728497
3344,19,5.667448315218689,5.655452028845544
3344,20,5.646055889367859,5.65866318652235
3344,21,5.655377252580962,5.661195014438724
3344,22,5.669897920735307,5.6582176372423305
3344,23,5.658209656002445,5.654304225856599
3344,24,5.661714996767495,5.656633177882977
3344,25,5.658232018662936,5.661590218161522
3344,26,5.6654320906152735,5.645835394369403
3344,27,5.663478927524305,5.649722467895786
3344,28,5.64542529643921,5.663078122657441
3344,29,5.64971231201099,5.654283101248381
3344,30,5.645763315207021,5.665054580450606
3344,31,5.669765873644788,5.650919677891769
3344,32,5.650903126288442,5.666681153274187
3344,33,5.638547982274094,5.66685783665869
3344,34,5.669887338869159,5.676274672078462
3344,35,5.659379445148382,5.67643506294436
3344,36,5.6636756939678365,5.663707116604587
3344,37,5.665342166930834,5.659650345829715
3344,38,5.639881975882855,5.6649230869081135
3344,39,5.653454741307677,5.6570457210324445
3344,40,5.662276908930437,5.675759179101469
3344,41,5.657387810054419,5.677386096946859
3344,42,5.660501155912391,5.660437013497505
3344,43,5.650336509292777,5.662886257404688
3344,44,5.667305644770598,5.654901180957912
3344,45,5.659347234317338,5.653461978083333
3344,46,5.658013437721393,5.663429997386962
3344,47,5.658403507266836,5.671584146317806
3344,48,5.640952484782316,5.669338336776748
3344,49,5.661262758463332,5.650036207540501
3344,50,5.670235075476803,5.65545492574577
3344,51,5.658937422397258,5.671116015386828
3344,52,5.649429182003707,5.651775987781085
3344,53,5.665767240556798,5.655277235596369
3344,54,5.653169180078356,5.679120926278052
3344,55,5.643996606267154,5.6640032652328225
3344,56,5.655631832393682,5.6736759884576085
3344,57,5.667490699893489,5.674050086525994
3344,58,5.658751070958138,5.67208710681061
3344,59,5.637405488406376,5.65731640176035
3344,60,5.6725471480276894,5.666080118037794
3344,61,5.651273771372555,5.652509655703728
3344,62,5.662371490356105,5.65836405679039
3344,63,5.660303245340767,5.655653058480331
3344,64,5.659709937096141,5.644172172505056
3344,65,5.649316970584685,5.649781801154878
3344,66,5.65875873605483,5.658929897741942
3344,67,5.653849194346324,5.659867254119867
3344,68,5.65588448448227,5.665996469578232
